dealer_busts,player_busts,player_loses,draw,player_wins
17,48,58,3,39
5,48,59,5,36
18,46,55,10,35
13,45,53,6,41
18,45,55,2,43
11,50,62,4,34
11,47,58,9,33
11,50,61,6,33
10,52,62,7,31
15,48,58,11,31
13,50,57,8,35
12,47,58,6,36
10,44,58,5,37
14,43,51,9,40
14,36,50,7,43
14,47,57,3,40
10,45,53,7,40
10,43,51,15,34
9,53,65,8,27
9,51,57,11,32
16,50,56,8,36
13,46,53,7,40
8,46,57,3,40
13,47,54,6,40
17,43,57,7,36
11,47,57,6,37
11,48,61,3,36
8,48,60,5,35
14,47,58,7,35
6,45,53,8,39
12,41,48,9,43
19,39,49,6,45
12,45,58,5,37
11,56,68,3,29
18,42,53,8,39
15,50,55,4,41
9,46,55,7,38
13,47,58,7,35
13,32,44,8,48
15,55,60,4,36
14,53,63,4,33
13,47,55,8,37
18,44,53,12,35
16,40,48,11,41
16,47,56,8,36
17,53,62,5,33
13,46,57,10,33
9,50,58,6,36
9,57,63,4,33
14,47,58,3,39
14,43,50,7,43
9,55,58,8,34
12,54,66,4,30
14,54,60,5,35
12,47,59,6,35
15,49,58,4,38
11,40,49,12,39
11,47,54,6,40
9,54,67,6,27
14,50,60,5,35
13,44,51,2,47
14,46,56,7,37
9,52,56,6,38
11,52,61,9,30
18,38,47,7,46
12,48,55,6,39
12,42,52,10,38
8,49,58,8,34
10,48,57,6,37
13,53,63,5,32
16,44,54,4,42
11,49,59,9,32
10,50,57,7,36
18,42,58,7,35
17,45,56,3,41
15,44,55,14,31
14,48,52,11,37
13,52,62,3,35
14,56,61,8,31
7,60,66,7,27
10,52,59,7,34
10,45,53,9,38
15,44,50,6,44
14,52,61,8,31
8,47,60,5,35
9,41,52,11,37
15,47,58,6,36
6,50,65,7,28
11,49,57,6,37
14,48,53,6,41
13,51,58,5,37
16,45,58,6,36
13,48,56,9,35
16,49,61,4,35
15,49,60,6,34
16,52,61,5,34
15,44,55,6,39
11,56,70,2,28
10,52,60,6,34
14,44,56,6,38
5,54,65,5,30
17,41,51,12,37
16,52,60,4,36
19,47,59,5,36
8,47,58,10,32
16,42,48,10,42
17,48,56,4,40
9,55,61,4,35
10,43,57,5,38
15,42,55,3,42
12,44,57,9,34
16,40,54,6,40
12,42,47,10,43
11,47,53,8,39
18,42,55,8,37
12,49,55,8,37
12,45,49,8,43
9,50,56,8,36
10,40,52,6,42
19,47,51,5,44
14,45,55,6,39
15,51,60,4,36
14,44,57,7,36
14,43,46,13,41
11,46,58,5,37
17,46,57,7,36
12,52,56,4,40
11,45,54,5,41
13,49,60,10,30
8,58,69,5,26
12,40,53,10,37
17,38,52,6,42
12,50,58,5,37
16,51,55,5,40
13,50,61,4,35
15,44,54,9,37
13,44,54,8,38
21,52,63,5,32
14,51,61,8,31
16,41,49,8,43
11,46,53,8,39
9,50,63,6,31
12,42,56,12,32
13,50,58,8,34
18,46,58,4,38
14,44,52,12,36
12,45,58,5,37
17,42,50,6,44
12,51,56,7,37
14,47,55,9,36
11,45,55,8,37
20,42,51,8,41
13,42,55,9,36
13,46,57,4,39
9,50,60,6,34
7,52,58,7,35
11,45,56,8,36
14,52,64,3,33
7,48,55,8,37
12,37,50,10,40
9,54,58,7,35
15,41,54,11,35
6,40,59,9,32
8,54,63,8,29
14,42,58,3,39
17,38,49,6,45
11,47,60,4,36
14,40,51,7,42
20,47,52,8,40
17,46,57,5,38
11,54,57,10,33
17,38,53,6,41
11,48,59,8,33
14,50,60,4,36
10,44,54,12,34
15,50,60,4,36
12,49,55,5,40
10,46,56,9,35
9,57,60,7,33
11,44,54,12,34
7,47,53,8,39
19,37,46,12,42
9,57,63,3,34
16,46,57,4,39
14,38,51,6,43
10,49,57,4,39
7,53,67,5,28
11,51,64,7,29
15,50,54,3,43
15,42,54,9,37
12,51,68,5,27
11,55,59,4,37
11,50,57,3,40
13,42,57,5,38
14,45,53,5,42
14,46,60,8,32
11,43,52,9,39
9,45,60,6,34
18,42,57,2,41
10,46,61,7,32
19,40,46,8,46
18,40,46,5,49
11,52,61,6,33
14,41,49,6,45
14,51,62,6,32
8,48,60,4,36
10,53,62,4,34
13,49,55,9,36
10,46,56,6,38
19,47,54,5,41
11,50,61,6,33
16,42,48,8,44
11,45,58,6,36
16,48,57,6,37
10,49,57,7,36
10,50,60,4,36
12,46,61,7,32
8,50,59,8,33
13,51,54,6,40
11,48,60,8,32
13,50,58,4,38
16,49,58,5,37
21,39,45,9,46
15,41,51,8,41
11,50,65,8,27
17,46,56,6,38
10,43,60,3,37
13,48,58,5,37
17,39,54,8,38
9,50,61,6,33
13,41,53,8,39
13,45,64,6,30
11,56,63,8,29
16,43,53,7,40
9,53,68,5,27
9,54,60,5,35
12,51,60,5,35
14,47,54,8,38
14,37,50,9,41
9,56,61,7,32
16,40,48,12,40
14,49,56,7,37
13,46,58,7,35
15,42,55,8,37
16,46,54,10,36
12,43,54,8,38
14,37,45,9,46
11,53,62,6,32
9,47,55,6,39
16,46,53,7,40
8,55,67,3,30
13,55,64,7,29
15,41,51,9,40
20,43,51,5,44
9,43,57,7,36
11,49,61,5,34
15,46,55,6,39
16,52,66,5,29
16,47,57,9,34
17,48,58,6,36
13,46,57,12,31
12,48,51,8,41
16,49,59,9,32
7,52,59,6,35
8,53,62,6,32
11,52,61,6,33
18,37,52,9,39
6,52,66,4,30
17,47,56,6,38
19,45,54,5,41
11,44,60,9,31
14,50,63,7,30
10,50,60,7,33
13,43,45,9,46
19,39,48,6,46
12,44,54,10,36
13,48,60,9,31
16,46,56,4,40
11,51,61,5,34
15,47,55,8,37
14,46,53,9,38
14,45,57,9,34
12,54,60,4,36
8,57,67,2,31
7,51,63,7,30
17,48,54,7,39
8,60,69,4,27
10,52,57,9,34
13,54,56,11,33
7,45,53,7,40
7,52,60,9,31
9,41,62,7,31
16,43,54,9,37
9,46,59,12,29
16,43,55,4,41
14,50,56,3,41
15,50,56,5,39
13,53,61,2,37
9,48,58,12,30
9,55,64,9,27
12,50,61,5,34
16,48,60,3,37
14,43,54,6,40
13,44,57,5,38
8,53,62,5,33
5,51,65,7,28
12,54,61,4,35
10,46,56,3,41
11,51,59,7,34
15,45,59,7,34
14,49,56,5,39
9,48,59,4,37
12,49,59,8,33
4,50,68,11,21
10,46,62,4,34
12,44,52,10,38
11,50,64,4,32
16,44,56,9,35
10,53,63,3,34
17,51,57,4,39
17,38,54,9,37
13,44,58,8,34
12,45,51,5,44
13,52,61,6,33
12,49,59,4,37
22,47,52,4,44
13,40,53,7,40
19,49,59,8,33
14,51,57,9,34
16,45,55,7,38
15,38,51,7,42
8,50,60,5,35
18,47,57,6,37
11,55,68,2,30
13,41,48,10,42
13,51,60,8,32
11,57,64,4,32
15,41,50,10,40
7,47,58,9,33
9,45,57,12,31
12,56,62,6,32
14,40,50,8,42
14,41,52,8,40
15,47,58,5,37
10,53,60,4,36
20,46,55,4,41
13,42,55,9,36
9,49,53,11,36
17,45,50,6,44
11,52,60,6,34
13,35,45,11,44
9,55,66,2,32
13,46,56,4,40
16,49,60,7,33
17,49,59,3,38
6,47,62,10,28
11,50,67,2,31
14,44,56,7,37
10,42,57,9,34
12,51,61,9,30
8,55,63,7,30
10,55,64,6,30
15,46,60,7,33
11,42,48,7,45
16,51,61,5,34
12,50,57,4,39
12,40,48,14,38
14,44,50,5,45
12,47,55,7,38
11,50,59,6,35
11,52,62,6,32
13,46,57,9,34
13,38,48,7,45
21,36,48,7,45
7,43,60,11,29
15,49,62,5,33
10,40,51,9,40
8,49,59,7,34
14,45,54,3,43
14,41,48,11,41
19,41,45,4,51
8,45,59,9,32
13,47,57,6,37
13,46,53,8,39
12,43,57,8,35
11,40,53,7,40
14,45,57,4,39
15,48,57,4,39
12,55,65,6,29
13,46,57,4,39
9,58,67,3,30
14,48,60,4,36
10,50,56,8,36
17,33,43,12,45
8,49,63,7,30
12,45,58,10,32
11,49,66,9,25
13,44,53,8,39
13,51,56,6,38
11,53,57,7,36
12,47,54,5,41
15,39,48,9,43
15,48,59,7,34
12,40,54,13,33
10,53,65,9,26
17,48,55,6,39
16,46,58,8,34
13,49,56,11,33
18,44,49,9,42
14,60,64,1,35
15,44,54,4,42
7,50,62,8,30
13,39,48,12,40
13,46,57,4,39
23,38,49,3,48
17,32,43,6,51
16,48,52,5,43
12,52,60,5,35
19,39,54,9,37
15,47,56,6,38
14,47,61,2,37
17,45,54,10,36
6,43,57,6,37
11,50,65,4,31
13,43,50,8,42
21,44,56,6,38
9,53,61,9,30
15,44,56,4,40
21,39,52,6,42
11,48,51,8,41
14,47,55,7,38
16,48,60,2,38
6,61,71,9,20
10,57,64,6,30
17,50,60,8,32
16,39,50,8,42
14,51,61,4,35
17,48,57,8,35
12,44,54,4,42
13,36,47,8,45
17,39,52,14,34
9,51,61,8,31
12,44,60,10,30
9,43,56,10,34
12,51,63,7,30
15,43,55,5,40
8,48,60,10,30
10,47,65,5,30
15,49,61,9,30
10,43,55,10,35
11,45,52,8,40
7,43,55,10,35
9,45,53,8,39
9,51,64,4,32
13,54,68,5,27
13,52,57,5,38
13,38,55,5,40
12,47,59,5,36
13,43,50,10,40
11,44,55,4,41
15,51,62,3,35
5,59,65,8,27
8,55,63,6,31
9,44,57,4,39
13,46,58,3,39
11,47,59,7,34
14,45,56,4,40
17,58,64,6,30
10,54,60,5,35
10,50,60,7,33
10,46,58,5,37
9,52,63,2,35
15,48,55,7,38
7,47,55,6,39
8,55,60,8,32
18,46,54,8,38
10,46,62,8,30
14,46,55,8,37
15,40,50,3,47
14,45,54,4,42
15,46,56,11,33
14,51,63,2,35
15,45,59,4,37
14,37,46,13,41
18,46,56,9,35
11,51,63,10,27
12,45,53,5,42
18,40,47,12,41
7,50,57,13,30
16,45,55,6,39
11,55,68,7,25
15,45,51,9,40
15,54,59,4,37
19,41,50,5,45
14,45,63,1,36
11,48,57,11,32
9,50,58,12,30
11,46,57,9,34
17,48,58,4,38
12,51,61,4,35
13,44,51,11,38
12,49,60,8,32
12,47,58,5,37
15,37,54,9,37
13,56,62,6,32
9,55,66,9,25
14,52,59,5,36
15,47,56,7,37
12,45,61,7,32
15,54,61,5,34
11,51,57,4,39
8,50,55,9,36
14,58,63,3,34
13,47,56,10,34
13,44,56,7,37
9,43,52,8,40
16,52,59,2,39
14,43,54,5,41
10,54,64,7,29
12,54,65,9,26
13,43,51,11,38
13,56,63,6,31
9,45,48,9,43
15,47,54,5,41
14,52,60,4,36
11,50,61,6,33
14,45,57,11,32
10,42,56,11,33
9,56,59,9,32
13,45,52,8,40
11,46,51,4,45
11,47,52,7,41
13,48,57,4,39
10,38,51,9,40
11,39,51,8,41
13,47,58,6,36
10,40,48,8,44
9,54,64,6,30
12,55,67,8,25
9,49,56,6,38
11,47,57,7,36
16,45,53,7,40
13,48,60,6,34
9,38,53,8,39
12,40,51,9,40
15,47,58,6,36
15,43,56,8,36
11,42,56,5,39
14,48,57,6,37
14,51,62,5,33
6,51,63,6,31
12,44,54,11,35
14,41,53,7,40
10,51,56,4,40
8,47,58,9,33
12,52,61,4,35
14,45,58,5,37
15,54,66,6,28
12,56,67,5,28
13,43,56,8,36
15,51,62,9,29
13,50,62,8,30
19,45,55,8,37
9,48,59,5,36
12,47,63,10,27
9,47,55,4,41
16,41,53,7,40
8,53,64,7,29
12,51,59,11,30
11,53,65,7,28
10,45,56,8,36
17,43,57,7,36
18,49,57,4,39
18,41,50,9,41
10,59,67,5,28
12,50,57,7,36
12,55,65,6,29
11,45,59,2,39
11,47,56,5,39
15,45,59,5,36
14,52,57,5,38
11,42,51,10,39
11,42,55,9,36
13,49,59,5,36
7,47,58,7,35
13,46,55,4,41
10,51,59,3,38
18,44,58,4,38
17,37,47,10,43
11,56,65,3,32
9,51,62,5,33
12,43,60,7,33
8,48,61,9,30
10,45,54,6,40
11,44,54,9,37
15,35,48,7,45
13,39,51,16,33
11,51,59,7,34
11,51,63,6,31
16,50,61,6,33
17,38,50,8,42
13,50,59,8,33
11,45,53,9,38
14,46,57,5,38
12,50,61,6,33
14,48,60,4,36
16,40,50,10,40
11,42,51,8,41
19,35,45,9,46
13,41,50,5,45
13,42,55,9,36
13,42,54,8,38
8,53,66,7,27
11,46,60,9,31
13,43,55,4,41
10,44,59,10,31
7,48,63,8,29
12,53,59,6,35
8,47,61,10,29
14,45,56,9,35
12,42,60,5,35
12,56,62,6,32
14,38,48,7,45
10,44,53,8,39
7,55,63,6,31
14,52,60,6,34
17,46,59,10,31
13,51,58,4,38
12,46,53,6,41
16,34,46,9,45
9,54,62,4,34
7,45,52,7,41
13,57,63,6,31
14,34,51,8,41
14,44,56,7,37
15,45,58,8,34
14,41,51,5,44
14,54,61,4,35
10,60,68,3,29
15,42,48,5,47
11,44,53,13,34
10,47,59,8,33
10,47,57,7,36
15,48,54,6,40
18,45,58,4,38
10,45,55,11,34
9,41,56,10,34
19,40,51,7,42
19,49,57,5,38
9,49,62,8,30
10,51,64,5,31
12,44,55,6,39
16,50,61,7,32
12,54,56,8,36
15,53,59,6,35
14,37,49,8,43
16,49,55,6,39
16,49,57,5,38
14,50,55,6,39
10,48,60,6,34
11,54,65,5,30
17,45,54,6,40
9,50,61,9,30
12,50,57,10,33
9,56,66,6,28
14,53,62,8,30
18,51,56,5,39
20,30,46,6,48
11,57,64,7,29
10,48,60,6,34
12,53,58,6,36
18,52,57,5,38
16,44,52,12,36
17,36,51,9,40
9,48,58,7,35
14,52,61,4,35
13,43,53,7,40
20,43,51,6,43
12,47,61,5,34
11,45,57,12,31
6,52,60,3,37
15,45,54,5,41
7,57,64,8,28
18,44,51,7,42
14,46,51,4,45
10,60,66,9,25
9,53,60,3,37
11,45,61,7,32
12,46,57,6,37
16,42,51,9,40
13,44,56,8,36
15,50,57,7,36
13,40,47,7,46
15,42,51,10,39
12,42,51,9,40
8,49,56,7,37
16,41,53,9,38
11,46,60,3,37
15,44,54,10,36
14,49,62,6,32
16,54,62,5,33
11,47,55,8,37
12,45,53,6,41
15,38,46,8,46
11,54,62,7,31
18,46,55,5,40
15,37,48,6,46
16,47,53,6,41
14,45,53,9,38
21,39,45,8,47
8,44,56,3,41
15,47,55,1,44
8,45,57,8,35
15,54,63,7,30
13,52,61,7,32
8,45,53,8,39
10,48,57,9,34
11,44,53,8,39
16,45,59,4,37
11,49,60,5,35
7,47,62,5,33
15,54,62,6,32
16,48,56,7,37
14,49,59,8,33
14,55,65,7,28
14,46,58,6,36
7,53,65,10,25
8,44,52,3,45
17,42,51,7,42
10,46,59,7,34
18,48,60,4,36
12,41,53,6,41
16,49,58,6,36
11,55,63,5,32
10,47,59,8,33
19,47,54,7,39
10,47,50,11,39
14,43,56,4,40
18,47,57,4,39
13,48,61,9,30
11,49,59,6,35
12,57,69,1,30
12,51,62,5,33
19,44,49,6,45
15,48,55,8,37
13,40,53,5,42
14,52,60,5,35
13,47,56,6,38
8,45,54,9,37
16,44,57,10,33
17,41,56,6,38
13,48,61,4,35
13,53,62,8,30
11,48,59,2,39
14,41,56,6,38
15,37,48,7,45
15,51,61,8,31
17,43,57,6,37
10,45,55,7,38
8,44,51,10,39
20,34,42,9,49
12,45,52,10,38
9,48,62,5,33
8,52,63,6,31
15,41,49,9,42
8,43,51,13,36
13,49,60,9,31
14,45,52,7,41
13,52,63,9,28
14,48,54,10,36
14,44,52,14,34
9,53,62,6,32
11,49,59,7,34
11,45,56,8,36
15,45,54,5,41
8,52,62,8,30
12,52,59,7,34
11,48,55,8,37
11,40,53,9,38
15,48,55,9,36
16,45,55,7,38
15,50,62,5,33
15,44,51,5,44
11,51,61,6,33
9,59,67,7,26
13,46,51,7,42
13,48,60,10,30
8,49,56,8,36
12,44,58,11,31
12,40,49,9,42
18,42,49,4,47
13,49,57,5,38
13,54,64,6,30
16,37,49,7,44
13,39,47,4,49
8,55,63,9,28
14,52,58,6,36
15,39,44,12,44
7,60,67,3,30
15,46,51,11,38
16,45,54,6,40
10,49,62,7,31
20,39,49,11,40
12,50,64,7,29
19,41,49,5,46
17,51,61,2,37
17,47,55,1,44
12,49,63,7,30
15,51,60,6,34
10,54,64,3,33
14,49,56,11,33
10,50,63,8,29
15,49,60,5,35
13,43,57,9,34
9,43,53,7,40
11,51,58,7,35
16,45,53,9,38
15,45,53,14,33
20,42,54,7,39
22,45,51,5,44
16,35,50,2,48
15,41,51,9,40
13,46,54,4,42
8,46,55,9,36
5,48,62,6,32
19,53,60,4,36
22,35,47,8,45
10,55,66,5,29
18,51,57,3,40
18,44,55,6,39
14,48,57,7,36
9,57,66,3,31
11,58,66,7,27
11,54,58,8,34
24,39,44,4,52
13,52,61,7,32
13,48,56,11,33
13,49,58,5,37
13,41,53,6,41
12,47,53,9,38
15,47,53,8,39
10,55,62,7,31
9,50,62,3,35
14,37,49,6,45
16,42,51,12,37
13,45,52,5,43
24,38,46,11,43
13,49,57,4,39
12,49,62,5,33
9,55,61,9,30
11,52,62,7,31
14,52,60,6,34
12,50,57,7,36
13,47,59,7,34
14,48,52,6,42
14,51,61,5,34
12,39,51,7,42
16,45,51,10,39
14,49,55,8,37
9,52,59,5,36
17,39,50,6,44
15,52,61,4,35
11,44,57,6,37
11,47,52,8,40
16,44,54,6,40
20,50,55,7,38
10,54,60,8,32
11,52,62,4,34
16,40,47,10,43
13,44,55,8,37
12,44,54,8,38
11,43,52,11,37
22,36,45,8,47
16,40,52,7,41
13,54,60,4,36
12,52,59,6,35
15,42,56,8,36
8,49,63,11,26
6,52,62,3,35
16,47,56,6,38
12,45,56,6,38
16,41,49,6,45
10,49,61,6,33
16,55,64,6,30
11,45,55,10,35
15,51,61,4,35
12,47,57,10,33
11,42,58,6,36
20,49,58,4,38
11,44,54,7,39
11,53,59,7,34
11,53,59,7,34
21,43,52,7,41
15,50,53,10,37
14,53,60,6,34
16,42,46,8,46
7,57,65,9,26
16,39,52,9,39
17,47,56,7,37
15,41,51,9,40
10,51,62,7,31
16,48,60,4,36
13,40,50,11,39
17,47,57,5,38
14,41,55,6,39
9,46,56,11,33
15,47,53,6,41
15,51,59,5,36
16,56,59,7,34
14,46,61,5,34
13,49,58,3,39
17,41,57,6,37
15,44,52,6,42
15,50,58,8,34
14,47,62,5,33
14,37,47,9,44
15,37,46,10,44
8,56,63,9,28
15,44,59,6,35
14,44,55,11,34
12,50,63,12,25
13,53,61,4,35
11,53,59,7,34
17,50,59,4,37
16,50,54,3,43
7,53,61,11,28
12,47,63,4,33
11,51,58,10,32
15,44,50,13,37
11,39,51,11,38
20,40,49,6,45
18,52,63,4,33
18,51,56,6,38
11,42,54,6,40
14,50,58,4,38
7,47,55,14,31
14,43,49,7,44
14,54,64,5,31
16,46,55,4,41
9,50,56,8,36
15,38,54,7,39
16,44,48,11,41
15,50,59,8,33
12,47,56,5,39
15,48,59,4,37
12,42,56,4,40
16,36,45,12,43
17,51,59,6,35
13,49,57,2,41
14,50,55,7,38
15,52,61,5,34
10,59,68,6,26
13,47,54,7,39
9,47,53,5,42
12,48,55,7,38
9,45,53,13,34
17,38,47,5,48
20,37,48,4,48
15,41,48,13,39
8,49,60,9,31
16,44,52,5,43
11,55,62,8,30
18,43,51,5,44
20,43,48,7,45
13,51,57,10,33
11,47,57,12,31
14,41,53,5,42
19,42,54,6,40
13,51,59,8,33
10,43,50,10,40
9,55,67,9,24
14,54,58,4,38
19,49,55,3,42
13,44,54,6,40
10,45,62,7,31
16,43,52,9,39
16,46,58,4,38
11,46,57,10,33
8,52,62,6,32
13,46,56,6,38
10,44,60,5,35
10,55,64,7,29
14,55,59,2,39
9,54,58,5,37
15,46,56,13,31
14,42,49,7,44
17,48,61,5,34
14,47,57,9,34
10,52,64,10,26
17,45,53,6,41
19,43,51,6,43
13,43,54,5,41
12,39,50,12,38
14,57,63,5,32
13,48,54,9,37
16,49,54,1,45
9,53,61,7,32
12,51,66,2,32
8,53,66,9,25
13,51,58,4,38
17,47,54,8,38
6,58,65,8,27
21,47,56,8,36
16,46,54,4,42
17,52,58,9,33
10,47,60,8,32
12,44,55,11,34
13,56,63,4,33
16,51,61,7,32
11,44,52,9,39
15,46,51,6,43
10,49,61,10,29
11,50,59,9,32
13,53,60,4,36
14,43,54,9,37
15,43,49,7,44
17,41,53,9,38
15,50,57,2,41
18,42,50,8,42
20,47,56,6,38
17,38,48,9,43
12,44,58,7,35
14,50,60,2,38
14,42,54,5,41
7,46,58,11,31
12,51,59,5,36
13,47,57,4,39
16,44,55,7,38
10,42,59,4,37
13,50,59,7,34
13,53,58,7,35
11,50,65,9,26
15,45,58,6,36
17,53,57,4,39
8,50,66,4,30
10,49,57,10,33
14,51,59,7,34
10,53,59,4,37
13,53,60,5,35
12,46,59,7,34
15,37,47,7,46
16,41,51,11,38
15,47,57,4,39
12,47,57,8,35
10,42,55,8,37
11,56,68,7,25
12,48,61,10,29
12,45,56,7,37
9,53,62,10,28
15,40,52,11,37
18,44,51,6,43
10,53,60,6,34
18,38,54,4,42
7,51,58,5,37
14,40,57,4,39
14,43,53,8,39
16,45,54,7,39
16,39,46,9,45
19,44,55,5,40
12,38,45,10,45
12,51,61,6,33
11,54,60,9,31
15,43,54,4,42
8,49,62,8,30
19,41,53,5,42
15,41,53,5,42
11,44,57,10,33
10,49,55,5,40
12,49,60,8,32
17,40,53,8,39
13,48,59,7,34
12,47,59,5,36
7,58,64,2,34
10,55,63,5,32
16,43,54,8,38
11,43,53,3,44
18,41,47,9,44
15,41,49,9,42
11,48,55,6,39
13,53,62,5,33
16,45,56,6,38
19,48,54,6,40
17,45,59,3,38
9,54,62,4,34
10,47,62,5,33
14,48,55,8,37
14,41,46,9,45
12,54,59,12,29
9,41,53,6,41
7,54,61,6,33
11,48,61,3,36
7,55,67,4,29
15,45,52,9,39
6,54,63,3,34
17,52,62,5,33
15,40,50,9,41
15,40,49,6,45
12,49,59,8,33
15,44,53,9,38
12,49,61,10,29
9,48,62,8,30
15,38,49,7,44
15,47,56,8,36
14,46,55,6,39
12,47,52,5,43
10,51,63,8,29
14,39,50,3,47
9,51,61,7,32
13,33,51,12,37
8,51,59,6,35
8,51,63,7,30
11,43,55,7,38
16,37,47,8,45
9,48,55,7,38
10,53,58,9,33
15,50,60,8,32
12,50,58,8,34
18,47,58,1,41
8,45,55,10,35
14,50,60,5,35
12,47,56,9,35
17,42,51,5,44
12,47,60,4,36
15,47,58,9,33
10,53,64,6,30
9,49,62,6,32
10,55,63,6,31
12,48,61,7,32
11,42,54,11,35
11,50,58,8,34
11,44,59,6,35
12,47,56,5,39
11,47,60,6,34
17,46,57,7,36
11,55,60,7,33
12,49,55,13,32
9,57,66,2,32
14,49,62,5,33
22,46,50,7,43
9,45,50,7,43
10,45,52,12,36
7,50,65,6,29
8,43,54,11,35
14,56,61,8,31
13,46,59,7,34
15,47,56,6,38
12,50,64,6,30
14,43,51,10,39
18,42,52,4,44
14,44,53,5,42
14,51,63,4,33
9,50,60,6,34
14,47,54,7,39
14,39,54,10,36
12,57,66,2,32
17,43,53,8,39
15,44,54,5,41
13,56,62,5,33
11,42,54,4,42
15,35,51,10,39
13,52,59,9,32
12,45,52,7,41
9,44,51,12,37
12,50,61,5,34
16,43,56,11,33
12,46,58,6,36
13,51,57,6,37
12,46,56,10,34
13,47,54,10,36
7,53,60,9,31
19,45,52,4,44
9,49,56,6,38
15,38,50,10,40
13,42,54,7,39
10,56,61,8,31
8,57,63,7,30
16,40,54,7,39
9,46,55,7,38
14,47,58,8,34
15,49,57,5,38
10,53,61,8,31
14,47,60,5,35
9,48,60,13,27
8,47,58,7,35
13,52,62,4,34
8,54,61,12,27
19,47,57,1,42
13,50,62,9,29
13,50,58,4,38
11,47,61,2,37
12,48,58,4,38
10,53,60,7,33
14,46,53,7,40
11,44,57,8,35
13,49,64,5,31
12,51,58,11,31
10,45,52,6,42
13,47,56,5,39
15,51,59,5,36
17,44,54,2,44
12,49,58,7,35
15,52,62,5,33
17,41,49,8,43
11,47,56,9,35
14,48,59,6,35
13,49,59,7,34
15,48,58,9,33
17,41,53,4,43
18,48,53,3,44
15,52,58,1,41
14,47,59,6,35
19,42,56,5,39
11,49,55,4,41
18,45,55,5,40
14,42,53,6,41
13,46,55,9,36
14,51,59,8,33
11,53,62,6,32
7,48,59,7,34
12,56,64,4,32
8,40,55,7,38
13,45,55,6,39
12,41,48,8,44
16,45,52,7,41
11,45,57,9,34
10,47,58,7,35
17,49,56,6,38
9,45,53,9,38
14,47,55,5,40
12,54,64,2,34
21,40,47,5,48
12,49,61,7,32
9,48,60,4,36
8,52,62,9,29
16,46,53,8,39
15,48,58,8,34
13,43,53,6,41
11,50,62,6,32
14,49,57,11,32
11,50,66,6,28
12,43,52,8,40
14,39,46,8,46
15,42,52,5,43
16,42,52,3,45
20,41,51,6,43
14,46,58,2,40
12,45,55,13,32
8,47,59,7,34
3,52,68,10,22
16,34,41,7,52
12,44,53,6,41
11,47,58,5,37
17,45,52,7,41
16,38,44,8,48
10,58,63,7,30
9,43,57,10,33
11,47,53,9,38
11,48,54,6,40
8,44,56,9,35
13,51,62,7,31
16,49,58,3,39
12,45,53,10,37
17,49,57,3,40
13,47,58,12,30
11,50,64,8,28
10,54,69,3,28
9,54,62,7,31
11,47,58,7,35
12,48,64,8,28
13,45,56,7,37
9,52,58,4,38
16,47,55,5,40
14,46,52,10,38
9,44,56,8,36
13,46,55,12,33
19,46,55,6,39
15,45,51,8,41
13,52,61,5,34
9,49,63,5,32
16,48,58,3,39
11,49,56,8,36
17,48,58,2,40
10,48,55,6,39
17,41,46,6,48
11,46,55,7,38
12,45,55,10,35
14,40,49,6,45
16,42,50,8,42
10,54,60,11,29
10,53,62,5,33
12,53,62,3,35
16,40,49,4,47
21,52,56,2,42
10,49,56,8,36
12,43,51,6,43
13,49,60,5,35
9,46,56,11,33
14,47,55,6,39
15,47,57,4,39
9,47,55,6,39
6,52,62,8,30
8,52,66,6,28
13,51,58,3,39
18,43,55,5,40
14,45,52,6,42
14,48,53,7,40
17,49,56,9,35
13,47,57,11,32
10,55,64,9,27
18,55,61,2,37
12,46,57,7,36
15,53,61,4,35
10,50,59,9,32
16,37,45,13,42
14,47,60,9,31
16,47,56,8,36
15,48,56,9,35
20,45,56,5,39
13,46,61,7,32
14,45,55,5,40
14,48,61,6,33
15,49,59,1,40
14,42,55,8,37
11,43,53,8,39
7,47,57,7,36
16,45,56,5,39
17,44,53,7,40
13,50,59,6,35
12,56,62,8,30
18,47,54,9,37
16,36,44,14,42
18,48,53,6,41
10,45,57,7,36
14,58,63,3,34
17,42,55,9,36
11,52,58,10,32
6,41,57,10,33
16,52,57,9,34
16,43,52,10,38
13,44,55,7,38
9,48,54,12,34
19,35,47,8,45
14,45,59,5,36
13,47,59,6,35
13,50,57,5,38
6,60,70,5,25
22,41,50,4,46
13,47,59,6,35
10,50,56,4,40
17,50,61,5,34
10,46,61,7,32
12,52,59,10,31
11,54,63,1,36
20,34,46,9,45
11,50,60,8,32
15,49,56,8,36
13,49,60,2,38
11,53,63,4,33
12,54,64,4,32
12,39,53,9,38
11,48,63,4,33
11,45,61,10,29
16,44,52,3,45
9,44,55,4,41
12,51,61,4,35
8,53,66,3,31
11,45,58,9,33
11,54,63,7,30
8,46,58,5,37
9,48,56,5,39
16,43,54,6,40
16,48,56,8,36
11,49,58,8,34
17,49,63,2,35
10,50,65,6,29
13,47,55,5,40
14,42,53,6,41
11,62,69,6,25
9,45,57,8,35
11,35,47,11,42
13,45,55,5,40
13,51,62,6,32
10,50,62,5,33
15,46,57,5,38
13,51,59,6,35
13,46,61,6,33
11,51,62,4,34
14,48,53,5,42
15,44,58,6,36
17,50,54,6,40
10,48,65,2,33
15,52,61,5,34
14,40,53,9,38
9,46,62,4,34
15,41,47,12,41
13,47,57,5,38
11,46,56,6,38
