num_decks,dealer_open,dealer_initial,dealer_hit,dealer_num_hits,dealer_final,dealer_busts,player_inital,player_hit,player_num_hits,player_final,player_busts,player_loses,draw,player_wins,strategy,dealer_hand,player_hand
4,9,19,0,0,19,0,9,1,1,18,0,1,0,0,1,"[9, 'Q']","[3, 6, 9]"
4,1,21,0,0,21,0,20,0,0,20,0,1,0,0,1,"['A', 'J']","['Q', 10]"
4,6,8,0,0,8,0,8,1,2,24,1,1,0,0,1,"[6, 2]","[4, 4, 6, 'K']"
4,7,17,0,0,17,0,20,0,0,20,0,0,0,1,1,"[7, 10]","['Q', 10]"
4,1,21,0,0,21,0,16,0,0,16,0,1,0,0,1,"['A', 'Q']","[5, 'A']"
4,9,15,1,1,25,1,18,0,0,18,0,0,0,1,1,"[9, 6, 'Q']","['J', 8]"
4,7,9,1,1,19,0,12,0,0,12,0,1,0,0,1,"[7, 2, 'K']","[10, 2]"
4,10,15,1,1,25,1,9,1,1,17,0,0,0,1,1,"[10, 5, 'J']","[2, 7, 8]"
4,10,15,1,1,22,1,18,0,0,18,0,0,0,1,1,"['Q', 5, 7]","[8, 'Q']"
4,4,14,0,0,14,0,16,1,2,24,1,1,0,0,1,"[4, 'Q']","['A', 5, 8, 'J']"
4,7,13,1,1,23,1,18,0,0,18,0,0,0,1,1,"[7, 6, 'K']","['K', 8]"
4,3,9,0,0,9,0,14,1,3,22,1,1,0,0,1,"[3, 6]","[3, 'A', 'Q', 'A', 7]"
4,7,18,0,0,18,0,12,0,0,12,0,1,0,0,1,"[7, 'A']","[7, 5]"
4,2,8,1,2,21,0,15,1,1,19,0,1,0,0,1,"[2, 6, 3, 'K']","[4, 'A', 4]"
4,10,15,1,1,25,1,15,0,0,15,0,0,0,1,1,"['Q', 5, 'J']","[6, 9]"
4,8,10,1,1,20,0,14,0,0,14,0,1,0,0,1,"[8, 2, 'K']","[9, 5]"
4,1,19,0,0,19,0,14,1,1,18,0,1,0,0,1,"['A', 8]","[5, 9, 4]"
4,10,20,0,0,20,0,10,1,1,13,0,1,0,0,1,"['K', 'K']","[6, 4, 3]"
4,4,7,1,2,20,0,15,1,2,21,0,0,0,1,1,"[4, 3, 3, 'Q']","[5, 'Q', 'A', 5]"
4,7,18,0,0,18,0,16,0,0,16,0,1,0,0,1,"[7, 'A']","[6, 10]"
4,10,20,0,0,20,0,20,0,0,20,0,0,1,0,1,"[10, 10]","['Q', 10]"
4,2,13,0,0,13,0,9,1,2,23,1,1,0,0,1,"[2, 'A']","[7, 2, 4, 'Q']"
4,5,12,1,1,19,0,16,1,1,17,0,1,0,0,1,"[5, 7, 7]","['J', 6, 'A']"
4,10,15,1,1,21,0,8,1,1,17,0,1,0,0,1,"[10, 5, 6]","[4, 4, 9]"
4,5,13,0,0,13,0,15,1,1,24,1,1,0,0,1,"[5, 8]","[8, 7, 9]"
4,10,18,0,0,18,0,11,1,1,15,0,1,0,0,1,"[10, 8]","[6, 5, 4]"
4,7,17,0,0,17,0,16,0,0,16,0,1,0,0,1,"[7, 'K']","['Q', 6]"
4,10,13,1,1,23,1,14,0,0,14,0,0,0,1,1,"['K', 3, 'Q']","[9, 5]"
4,7,15,1,1,20,0,20,0,0,20,0,0,1,0,1,"[7, 8, 5]","['J', 10]"
4,9,19,0,0,19,0,19,0,0,19,0,0,1,0,1,"[9, 'J']","[10, 9]"
4,1,19,0,0,19,0,12,1,1,22,1,1,0,0,1,"['A', 8]","['K', 2, 'J']"
4,10,20,0,0,20,0,13,0,0,13,0,1,0,0,1,"['K', 'Q']","['J', 3]"
4,8,17,0,0,17,0,15,0,0,15,0,1,0,0,1,"[8, 9]","[5, 10]"
4,3,11,0,0,11,0,14,1,1,23,1,1,0,0,1,"[3, 8]","[4, 'Q', 9]"
4,10,21,0,0,21,0,19,0,0,19,0,1,0,0,1,"['Q', 'A']","['Q', 9]"
4,8,18,0,0,18,0,13,0,0,13,0,1,0,0,1,"[8, 'J']","[4, 9]"
4,10,19,0,0,19,0,10,1,1,20,0,0,0,1,1,"[10, 9]","[6, 4, 'J']"
4,10,15,1,1,22,1,17,0,0,17,0,0,0,1,1,"[10, 5, 7]","[9, 8]"
4,10,20,0,0,20,0,8,1,2,20,0,0,1,0,1,"[10, 10]","[6, 2, 2, 'J']"
4,4,8,1,1,19,0,18,0,0,18,0,1,0,0,1,"[4, 4, 'A']","[9, 9]"
4,7,16,1,1,26,1,8,1,1,12,0,0,0,1,1,"[7, 9, 'K']","[6, 2, 4]"
4,9,19,0,0,19,0,14,0,0,14,0,1,0,0,1,"[9, 'Q']","[4, 'J']"
4,3,14,1,2,13,0,20,0,0,20,0,0,0,1,1,"[3, 'A', 3, 6]","['J', 'Q']"
4,4,14,0,0,14,0,21,0,0,21,0,0,0,1,1,"[4, 'K']","['J', 'A']"
4,10,21,0,0,21,0,17,0,0,17,0,1,0,0,1,"['Q', 'A']","[7, 'K']"
4,1,21,0,0,21,0,16,0,0,16,0,1,0,0,1,"['A', 'Q']","[7, 9]"
4,1,14,1,2,20,0,8,1,2,20,0,0,1,0,1,"['A', 3, 8, 8]","[4, 4, 8, 4]"
4,5,14,0,0,14,0,16,1,1,26,1,1,0,0,1,"[5, 9]","[10, 6, 'K']"
4,8,18,0,0,18,0,12,0,0,12,0,1,0,0,1,"[8, 'Q']","[2, 'Q']"
4,10,13,0,0,13,0,21,0,0,21,0,0,0,1,1,"['K', 3]","['J', 'A']"
4,5,12,0,0,12,0,13,1,1,23,1,1,0,0,1,"[5, 7]","[3, 'K', 'J']"
4,8,16,1,1,25,1,16,0,0,16,0,0,0,1,1,"[8, 8, 9]","['A', 5]"
4,6,15,1,1,18,0,20,0,0,20,0,0,0,1,1,"[6, 9, 3]","['Q', 10]"
4,10,14,1,2,22,1,12,0,0,12,0,0,0,1,1,"['J', 4, 2, 6]","[2, 'K']"
4,10,20,0,0,20,0,8,1,1,12,0,1,0,0,1,"['J', 'K']","[2, 6, 4]"
4,8,18,0,0,18,0,9,1,1,16,0,1,0,0,1,"[8, 10]","[7, 2, 7]"
4,4,11,1,1,17,0,10,1,2,20,0,0,0,1,1,"[4, 7, 6]","[8, 2, 3, 7]"
4,5,10,1,1,20,0,12,1,1,17,0,1,0,0,1,"[5, 5, 'Q']","[2, 'Q', 5]"
4,6,16,1,1,19,0,12,1,3,20,0,0,0,1,1,"[6, 'K', 3]","[7, 5, 'A', 2, 5]"
4,9,19,0,0,19,0,13,0,0,13,0,1,0,0,1,"[9, 10]","['K', 3]"
4,9,20,0,0,20,0,8,1,1,12,0,1,0,0,1,"[9, 'A']","[3, 5, 4]"
4,3,12,0,0,12,0,21,0,0,21,0,0,0,1,1,"[3, 9]","['Q', 'A']"
4,10,17,0,0,17,0,6,1,1,15,0,1,0,0,1,"['Q', 7]","[2, 4, 9]"
4,5,10,1,1,20,0,18,0,0,18,0,1,0,0,1,"[5, 5, 'K']","[8, 10]"
4,6,15,1,1,25,1,18,0,0,18,0,0,0,1,1,"[6, 9, 10]","[8, 'J']"
4,10,19,0,0,19,0,13,0,0,13,0,1,0,0,1,"['J', 9]","[6, 7]"
4,4,14,0,0,14,0,11,1,2,23,1,1,0,0,1,"[4, 'J']","[6, 5, 2, 'Q']"
4,10,17,0,0,17,0,20,0,0,20,0,0,0,1,1,"['J', 7]","['J', 'K']"
4,4,14,0,0,14,0,13,1,1,22,1,1,0,0,1,"[4, 'K']","[3, 'Q', 9]"
4,8,10,1,2,18,0,16,0,0,16,0,1,0,0,1,"[8, 2, 5, 3]","[6, 'Q']"
4,10,12,1,1,18,0,20,0,0,20,0,0,0,1,1,"['J', 2, 6]","['Q', 'J']"
4,2,4,0,0,4,0,16,1,1,25,1,1,0,0,1,"[2, 2]","['J', 6, 9]"
4,8,10,1,1,20,0,20,0,0,20,0,0,1,0,1,"[8, 2, 'K']","['A', 9]"
4,1,21,0,0,21,0,12,0,0,12,0,1,0,0,1,"['A', 10]","['Q', 2]"
4,2,9,1,2,21,0,18,0,0,18,0,1,0,0,1,"[2, 7, 2, 'Q']","[8, 'Q']"
4,2,13,1,1,20,0,19,0,0,19,0,1,0,0,1,"[2, 'A', 7]","['K', 9]"
4,4,9,1,1,19,0,9,1,1,19,0,0,1,0,1,"[4, 5, 10]","[2, 7, 'J']"
4,6,16,1,1,26,1,13,1,1,18,0,0,0,1,1,"[6, 10, 'K']","[4, 9, 5]"
4,9,14,1,2,18,0,12,0,0,12,0,1,0,0,1,"[9, 5, 'A', 3]","[6, 6]"
4,1,12,0,0,12,0,9,1,2,22,1,1,0,0,1,"['A', 'A']","[3, 6, 3, 'Q']"
4,1,14,0,0,14,0,21,0,0,21,0,0,0,1,1,"['A', 3]","['A', 'K']"
4,10,14,1,1,17,0,13,0,0,13,0,1,0,0,1,"['Q', 4, 3]","['K', 3]"
4,5,15,1,1,18,0,10,1,1,18,0,0,1,0,1,"[5, 10, 3]","[3, 7, 8]"
4,9,18,0,0,18,0,9,1,1,17,0,1,0,0,1,"[9, 9]","[2, 7, 8]"
4,10,16,1,1,19,0,15,0,0,15,0,1,0,0,1,"['J', 6, 3]","[5, 10]"
4,5,10,1,2,24,1,20,0,0,20,0,0,0,1,1,"[5, 5, 4, 10]","['Q', 'Q']"
4,6,9,1,2,18,0,13,1,4,19,0,0,0,1,1,"[6, 3, 7, 2]","['A', 2, 'A', 2, 'Q', 3]"
4,6,16,1,1,21,0,19,0,0,19,0,1,0,0,1,"[6, 10, 5]","['A', 8]"
4,8,15,1,1,24,1,16,0,0,16,0,0,0,1,1,"[8, 7, 9]","[6, 'K']"
4,10,21,0,0,21,0,10,0,0,10,0,1,0,0,1,"['K', 'A']","[7, 3]"
4,10,19,0,0,19,0,21,0,0,21,0,0,0,1,1,"['Q', 9]","['J', 'A']"
4,10,20,0,0,20,0,18,0,0,18,0,1,0,0,1,"['Q', 'Q']","[8, 10]"
4,8,13,1,1,23,1,9,1,1,18,0,0,0,1,1,"[8, 5, 'K']","[5, 4, 9]"
4,10,17,0,0,17,0,12,0,0,12,0,1,0,0,1,"['K', 7]","[3, 9]"
4,10,20,0,0,20,0,13,0,0,13,0,1,0,0,1,"['K', 'K']","[4, 9]"
4,4,9,0,0,9,0,14,1,1,24,1,1,0,0,1,"[4, 5]","[9, 5, 'J']"
4,10,20,0,0,20,0,14,0,0,14,0,1,0,0,1,"['K', 'J']","[9, 5]"
4,7,11,1,3,26,1,14,0,0,14,0,0,0,1,1,"[7, 4, 3, 2, 'J']","[4, 'K']"
4,8,18,0,0,18,0,20,0,0,20,0,0,0,1,1,"[8, 'K']","['K', 10]"
4,9,19,0,0,19,0,12,0,0,12,0,1,0,0,1,"[9, 'J']","['J', 2]"
4,8,18,0,0,18,0,14,0,0,14,0,1,0,0,1,"[8, 'K']","[5, 9]"
4,10,15,1,1,25,1,9,1,1,19,0,0,0,1,1,"[10, 5, 10]","[7, 2, 'J']"
4,3,9,0,0,9,0,13,1,1,23,1,1,0,0,1,"[3, 6]","[6, 7, 'K']"
4,8,18,0,0,18,0,20,0,0,20,0,0,0,1,1,"[8, 10]","['J', 'K']"
4,9,19,0,0,19,0,20,0,0,20,0,0,0,1,1,"[9, 10]","[10, 'Q']"
4,9,19,0,0,19,0,13,0,0,13,0,1,0,0,1,"[9, 'Q']","[3, 'J']"
4,4,7,1,2,24,1,13,1,2,17,0,0,0,1,1,"[4, 3, 8, 9]","[3, 10, 'A', 3]"
4,2,7,0,0,7,0,21,0,0,21,0,0,0,1,1,"[2, 5]","['A', 10]"
4,2,8,1,1,18,0,20,0,0,20,0,0,0,1,1,"[2, 6, 10]","[10, 'Q']"
4,10,20,0,0,20,0,13,0,0,13,0,1,0,0,1,"['K', 10]","['A', 2]"
4,5,16,1,2,23,1,20,0,0,20,0,0,0,1,1,"[5, 'A', 10, 7]","['J', 'K']"
4,5,7,1,1,17,0,10,1,1,20,0,0,0,1,1,"[5, 2, 'Q']","[5, 5, 'Q']"
4,8,18,0,0,18,0,6,1,2,13,0,1,0,0,1,"[8, 'Q']","[2, 4, 3, 4]"
4,4,14,0,0,14,0,12,1,1,22,1,1,0,0,1,"[4, 'J']","[2, 'J', 'J']"
4,10,20,0,0,20,0,17,0,0,17,0,1,0,0,1,"['J', 'J']","[8, 9]"
4,7,13,1,1,23,1,7,1,1,18,0,0,0,1,1,"[7, 6, 10]","[2, 5, 'A']"
4,6,16,0,0,16,0,15,1,1,25,1,1,0,0,1,"[6, 10]","[8, 7, 'Q']"
4,2,5,1,3,22,1,20,0,0,20,0,0,0,1,1,"[2, 3, 5, 4, 8]","['K', 'J']"
4,10,13,1,1,19,0,9,1,1,17,0,1,0,0,1,"['K', 3, 6]","[6, 3, 8]"
4,7,14,1,1,24,1,8,1,1,18,0,0,0,1,1,"[7, 7, 10]","[4, 4, 10]"
4,5,15,1,1,22,1,18,0,0,18,0,0,0,1,1,"[5, 'K', 7]","[8, 'K']"
4,8,18,0,0,18,0,9,1,1,13,0,1,0,0,1,"[8, 'Q']","[5, 4, 4]"
4,5,8,1,2,22,1,17,0,0,17,0,0,0,1,1,"[5, 3, 8, 6]","[7, 10]"
4,10,20,0,0,20,0,17,0,0,17,0,1,0,0,1,"['Q', 'K']","[7, 'Q']"
4,9,15,1,1,18,0,13,0,0,13,0,1,0,0,1,"[9, 6, 3]","[7, 6]"
4,10,14,1,1,24,1,12,0,0,12,0,0,0,1,1,"['J', 4, 10]","[9, 3]"
4,6,14,1,2,20,0,10,1,1,17,0,1,0,0,1,"[6, 8, 'A', 5]","[6, 4, 7]"
4,8,12,1,1,21,0,14,0,0,14,0,1,0,0,1,"[8, 4, 9]","[4, 'Q']"
4,8,15,1,1,20,0,12,0,0,12,0,1,0,0,1,"[8, 7, 5]","[2, 'K']"
4,3,7,1,1,18,0,5,1,2,20,0,0,0,1,1,"[3, 4, 'A']","[2, 3, 8, 7]"
4,7,15,1,1,23,1,16,0,0,16,0,0,0,1,1,"[7, 8, 8]","[6, 10]"
4,10,21,0,0,21,0,18,0,0,18,0,1,0,0,1,"['Q', 'A']","['K', 8]"
4,10,20,0,0,20,0,16,0,0,16,0,1,0,0,1,"[10, 10]","[6, 'K']"
4,4,10,1,1,20,0,9,1,1,18,0,1,0,0,1,"[4, 6, 'J']","[6, 3, 9]"
4,10,20,0,0,20,0,17,0,0,17,0,1,0,0,1,"['K', 10]","[7, 'Q']"
4,1,19,0,0,19,0,15,1,1,20,0,0,0,1,1,"['A', 8]","[5, 'Q', 5]"
4,10,15,1,1,25,1,4,1,2,17,0,0,0,1,1,"['K', 5, 'K']","[2, 2, 7, 6]"
4,7,14,1,1,17,0,18,0,0,18,0,0,0,1,1,"[7, 7, 3]","[10, 8]"
4,9,19,0,0,19,0,14,0,0,14,0,1,0,0,1,"[9, 10]","[9, 5]"
4,5,10,0,0,10,0,13,1,1,23,1,1,0,0,1,"[5, 5]","[3, 'K', 'J']"
4,10,20,0,0,20,0,21,0,0,21,0,0,0,1,1,"[10, 'J']","['K', 'A']"
4,7,13,1,1,18,0,16,0,0,16,0,1,0,0,1,"[7, 6, 5]","[9, 7]"
4,2,12,1,1,22,1,18,0,0,18,0,0,0,1,1,"[2, 'Q', 10]","[8, 'J']"
4,5,15,1,1,22,1,18,0,0,18,0,0,0,1,1,"[5, 'Q', 7]","[8, 10]"
4,2,11,1,3,23,1,8,1,1,18,0,0,0,1,1,"[2, 9, 'A', 'A', 'J']","[2, 6, 'J']"
4,1,21,0,0,21,0,18,0,0,18,0,1,0,0,1,"['A', 10]","[7, 'A']"
4,7,15,1,1,17,0,13,0,0,13,0,1,0,0,1,"[7, 8, 2]","[2, 'A']"
4,10,14,1,1,18,0,20,0,0,20,0,0,0,1,1,"['J', 4, 4]","['K', 'Q']"
4,10,20,0,0,20,0,19,0,0,19,0,1,0,0,1,"['K', 'J']","['J', 9]"
4,4,12,0,0,12,0,12,1,1,22,1,1,0,0,1,"[4, 8]","[4, 8, 'J']"
4,6,16,1,1,23,1,10,1,1,19,0,0,0,1,1,"[6, 'K', 7]","[5, 5, 9]"
4,8,11,1,1,18,0,12,0,0,12,0,1,0,0,1,"[8, 3, 7]","[5, 7]"
4,3,8,1,2,21,0,17,0,0,17,0,1,0,0,1,"[3, 5, 6, 7]","['Q', 7]"
4,2,12,0,0,12,0,21,0,0,21,0,0,0,1,1,"[2, 10]","['J', 'A']"
4,1,12,1,1,21,0,20,0,0,20,0,1,0,0,1,"['A', 'A', 9]","[10, 'Q']"
4,4,15,1,2,17,0,11,1,1,21,0,0,0,1,1,"[4, 'A', 2, 'J']","[5, 6, 'J']"
4,1,16,1,2,22,1,15,1,1,19,0,0,0,1,1,"['A', 5, 7, 9]","['Q', 5, 4]"
4,10,17,0,0,17,0,21,0,0,21,0,0,0,1,1,"[10, 7]","['Q', 'A']"
4,10,20,0,0,20,0,13,0,0,13,0,1,0,0,1,"['Q', 10]","[8, 5]"
4,10,15,1,1,23,1,12,0,0,12,0,0,0,1,1,"['J', 5, 8]","['K', 2]"
4,9,14,1,1,20,0,19,0,0,19,0,1,0,0,1,"[9, 5, 6]","['A', 8]"
4,8,18,0,0,18,0,16,0,0,16,0,1,0,0,1,"[8, 'K']","['K', 6]"
4,4,14,1,1,20,0,17,0,0,17,0,1,0,0,1,"[4, 'J', 6]","[7, 'J']"
4,10,12,1,1,19,0,12,0,0,12,0,1,0,0,1,"['J', 2, 7]","[5, 7]"
4,9,19,0,0,19,0,16,0,0,16,0,1,0,0,1,"[9, 'Q']","['K', 6]"
4,6,10,1,2,17,0,18,0,0,18,0,0,0,1,1,"[6, 4, 3, 4]","[9, 9]"
4,9,16,1,1,26,1,19,0,0,19,0,0,0,1,1,"[9, 7, 'J']","[9, 'K']"
4,4,14,1,1,23,1,18,0,0,18,0,0,0,1,1,"[4, 'Q', 9]","['A', 7]"
4,6,16,1,1,24,1,8,1,1,18,0,0,0,1,1,"[6, 10, 8]","[6, 2, 'J']"
4,4,12,1,1,18,0,4,1,2,21,0,0,0,1,1,"[4, 8, 6]","[2, 2, 7, 'J']"
4,4,9,0,0,9,0,16,1,1,26,1,1,0,0,1,"[4, 5]","[7, 9, 10]"
4,10,20,0,0,20,0,17,0,0,17,0,1,0,0,1,"['J', 'J']","[7, 'K']"
4,4,14,1,1,24,1,15,1,1,18,0,0,0,1,1,"[4, 'J', 'J']","[5, 'Q', 3]"
4,10,20,0,0,20,0,14,0,0,14,0,1,0,0,1,"['J', 10]","[3, 'A']"
4,1,15,1,1,20,0,18,0,0,18,0,1,0,0,1,"['A', 4, 5]","[8, 'Q']"
4,1,14,0,0,14,0,13,1,1,23,1,1,0,0,1,"['A', 3]","['Q', 3, 10]"
4,8,16,1,1,21,0,12,0,0,12,0,1,0,0,1,"[8, 8, 5]","[2, 'Q']"
4,7,10,1,2,23,1,13,0,0,13,0,0,0,1,1,"[7, 3, 3, 'J']","[3, 'Q']"
4,3,13,0,0,13,0,21,0,0,21,0,0,0,1,1,"[3, 'J']","['J', 'A']"
4,9,13,1,1,22,1,12,0,0,12,0,0,0,1,1,"[9, 4, 9]","['A', 'A']"
4,10,13,1,1,23,1,9,1,1,15,0,0,0,1,1,"['K', 3, 10]","[7, 2, 6]"
4,10,18,0,0,18,0,12,0,0,12,0,1,0,0,1,"['J', 8]","[2, 10]"
4,6,14,1,1,24,1,12,1,1,19,0,0,0,1,1,"[6, 8, 'J']","[7, 5, 7]"
4,4,14,1,1,22,1,10,1,1,20,0,0,0,1,1,"[4, 10, 8]","[2, 8, 10]"
4,9,17,0,0,17,0,20,0,0,20,0,0,0,1,1,"[9, 8]","[10, 'J']"
4,8,16,0,0,16,0,21,0,0,21,0,0,0,1,1,"[8, 8]","['A', 'K']"
4,9,15,1,1,17,0,12,0,0,12,0,1,0,0,1,"[9, 6, 2]","['J', 2]"
4,10,20,0,0,20,0,10,1,1,17,0,1,0,0,1,"[10, 'K']","[7, 3, 7]"
4,7,17,0,0,17,0,4,1,2,15,0,1,0,0,1,"[7, 10]","[2, 2, 4, 7]"
4,5,12,0,0,12,0,16,1,1,25,1,1,0,0,1,"[5, 7]","['K', 6, 9]"
4,9,18,0,0,18,0,17,0,0,17,0,1,0,0,1,"[9, 9]","['J', 7]"
4,10,15,1,1,19,0,16,0,0,16,0,1,0,0,1,"[10, 5, 4]","[5, 'A']"
4,3,12,1,2,20,0,19,0,0,19,0,1,0,0,1,"[3, 9, 4, 4]","['Q', 9]"
4,3,6,1,2,18,0,11,1,1,21,0,0,0,1,1,"[3, 3, 9, 3]","[2, 9, 'Q']"
4,10,17,0,0,17,0,9,1,1,19,0,0,0,1,1,"['K', 7]","[7, 2, 10]"
4,2,11,1,2,18,0,8,1,1,18,0,0,1,0,1,"[2, 9, 3, 4]","[3, 5, 'Q']"
4,1,21,0,0,21,0,8,0,0,8,0,1,0,0,1,"['A', 'J']","[5, 3]"
4,1,13,1,1,20,0,9,1,1,19,0,1,0,0,1,"['A', 2, 7]","[3, 6, 'J']"
4,2,12,0,0,12,0,14,1,2,22,1,1,0,0,1,"[2, 10]","[3, 'A', 10, 8]"
4,3,13,1,1,18,0,7,1,1,18,0,0,1,0,1,"[3, 'J', 5]","[5, 2, 'A']"
4,10,16,1,1,26,1,10,1,1,20,0,0,0,1,1,"['J', 6, 'K']","[7, 3, 'J']"
4,4,12,1,2,25,1,15,1,1,17,0,0,0,1,1,"[4, 8, 4, 9]","[9, 6, 2]"
4,4,14,1,1,24,1,13,1,1,18,0,0,0,1,1,"[4, 10, 10]","[3, 'K', 5]"
4,5,13,1,1,20,0,17,0,0,17,0,1,0,0,1,"[5, 8, 7]","['K', 7]"
4,5,12,1,1,22,1,18,0,0,18,0,0,0,1,1,"[5, 7, 10]","[8, 'K']"
4,8,12,1,1,22,1,8,1,2,20,0,0,0,1,1,"[8, 4, 'Q']","[6, 2, 2, 'Q']"
4,1,14,1,1,20,0,20,0,0,20,0,0,1,0,1,"['A', 3, 6]","['J', 10]"
4,10,14,1,1,18,0,17,0,0,17,0,1,0,0,1,"['K', 4, 4]","['Q', 7]"
4,8,12,1,1,22,1,20,0,0,20,0,0,0,1,1,"[8, 4, 'Q']","['A', 9]"
4,5,14,1,1,24,1,20,0,0,20,0,0,0,1,1,"[5, 9, 10]","[9, 'A']"
4,10,20,0,0,20,0,16,0,0,16,0,1,0,0,1,"['K', 'Q']","['Q', 6]"
4,4,8,1,1,18,0,12,1,1,21,0,0,0,1,1,"[4, 4, 'Q']","[2, 'J', 9]"
4,10,14,1,1,19,0,20,0,0,20,0,0,0,1,1,"['K', 4, 5]","['K', 'Q']"
4,7,17,0,0,17,0,19,0,0,19,0,0,0,1,1,"[7, 10]","['Q', 9]"
4,1,15,1,3,21,0,5,1,2,17,0,1,0,0,1,"['A', 4, 'A', 'Q', 5]","[3, 2, 3, 9]"
4,8,18,0,0,18,0,15,0,0,15,0,1,0,0,1,"[8, 10]","['Q', 5]"
4,10,20,0,0,20,0,16,0,0,16,0,1,0,0,1,"['J', 'Q']","[6, 'Q']"
4,5,8,1,2,20,0,18,0,0,18,0,1,0,0,1,"[5, 3, 7, 5]","['Q', 8]"
4,6,8,0,0,8,0,16,1,1,22,1,1,0,0,1,"[6, 2]","[8, 8, 6]"
4,3,8,0,0,8,0,15,1,1,25,1,1,0,0,1,"[3, 5]","['J', 5, 'Q']"
4,5,7,1,2,23,1,20,0,0,20,0,0,0,1,1,"[5, 2, 6, 'K']","['K', 'Q']"
4,6,16,1,1,18,0,16,1,1,20,0,0,0,1,1,"[6, 'Q', 2]","[5, 'A', 4]"
4,10,13,1,2,24,1,13,0,0,13,0,0,0,1,1,"[10, 3, 2, 9]","['K', 3]"
4,6,8,1,1,19,0,18,0,0,18,0,1,0,0,1,"[6, 2, 'A']","['Q', 8]"
4,7,15,1,1,19,0,20,0,0,20,0,0,0,1,1,"[7, 8, 4]","['Q', 'K']"
4,7,17,0,0,17,0,19,0,0,19,0,0,0,1,1,"[7, 'Q']","[9, 'Q']"
4,10,20,0,0,20,0,14,0,0,14,0,1,0,0,1,"['J', 'J']","[4, 'Q']"
4,3,7,0,0,7,0,16,1,3,25,1,1,0,0,1,"[3, 4]","[5, 'A', 8, 2, 9]"
4,10,15,0,0,15,0,21,0,0,21,0,0,0,1,1,"['Q', 5]","['A', 'J']"
4,2,8,1,1,17,0,15,1,1,20,0,0,0,1,1,"[2, 6, 9]","['J', 5, 5]"
4,9,13,1,1,18,0,13,0,0,13,0,1,0,0,1,"[9, 4, 5]","[6, 7]"
4,5,15,1,1,25,1,9,1,1,19,0,0,0,1,1,"[5, 'Q', 'Q']","[4, 5, 'K']"
4,6,12,1,1,17,0,16,1,1,19,0,0,0,1,1,"[6, 6, 5]","[6, 10, 3]"
4,7,10,1,1,20,0,17,0,0,17,0,1,0,0,1,"[7, 3, 'J']","[7, 'Q']"
4,10,13,1,2,26,1,14,0,0,14,0,0,0,1,1,"['K', 3, 3, 'Q']","[7, 7]"
4,9,19,0,0,19,0,12,0,0,12,0,1,0,0,1,"[9, 'K']","[7, 5]"
4,3,14,1,1,21,0,12,1,1,20,0,1,0,0,1,"[3, 'A', 7]","[3, 9, 8]"
4,10,18,0,0,18,0,14,0,0,14,0,1,0,0,1,"['K', 8]","[3, 'A']"
4,6,11,1,1,21,0,19,0,0,19,0,1,0,0,1,"[6, 5, 'Q']","[9, 'J']"
4,10,18,0,0,18,0,8,1,1,18,0,0,1,0,1,"[10, 8]","[4, 4, 10]"
4,1,18,0,0,18,0,15,1,1,21,0,0,0,1,1,"['A', 7]","[8, 7, 6]"
4,7,17,0,0,17,0,11,1,1,17,0,0,1,0,1,"[7, 'K']","[6, 5, 6]"
4,2,9,1,2,18,0,13,1,1,20,0,0,0,1,1,"[2, 7, 6, 3]","[4, 9, 7]"
4,3,5,1,3,20,0,20,0,0,20,0,0,1,0,1,"[3, 2, 4, 7, 4]","['J', 10]"
4,4,14,1,1,24,1,10,1,1,20,0,0,0,1,1,"[4, 'K', 10]","[8, 2, 'Q']"
4,8,19,0,0,19,0,9,1,1,18,0,1,0,0,1,"[8, 'A']","[6, 3, 9]"
4,3,9,1,1,20,0,9,1,2,18,0,1,0,0,1,"[3, 6, 'A']","[4, 5, 3, 6]"
4,9,17,0,0,17,0,20,0,0,20,0,0,0,1,1,"[9, 8]","['K', 'K']"
4,5,15,1,1,25,1,15,1,1,19,0,0,0,1,1,"[5, 'K', 10]","[9, 6, 4]"
4,3,13,1,1,21,0,20,0,0,20,0,1,0,0,1,"[3, 10, 8]","['K', 10]"
4,7,17,0,0,17,0,19,0,0,19,0,0,0,1,1,"[7, 'K']","[8, 'A']"
4,3,6,0,0,6,0,14,1,1,24,1,1,0,0,1,"[3, 3]","['J', 4, 'J']"
4,5,14,1,1,24,1,19,0,0,19,0,0,0,1,1,"[5, 9, 'Q']","[9, 10]"
4,2,7,0,0,7,0,12,1,1,22,1,1,0,0,1,"[2, 5]","[5, 7, 'K']"
4,10,20,0,0,20,0,6,1,1,15,0,1,0,0,1,"['J', 10]","[4, 2, 9]"
4,10,15,1,1,19,0,20,0,0,20,0,0,0,1,1,"[10, 5, 4]","['Q', 'J']"
4,7,16,1,1,18,0,20,0,0,20,0,0,0,1,1,"[7, 9, 2]","[10, 'J']"
4,6,16,1,1,17,0,20,0,0,20,0,0,0,1,1,"[6, 10, 'A']","['J', 'K']"
4,10,20,0,0,20,0,15,0,0,15,0,1,0,0,1,"['K', 'J']","[5, 'J']"
4,4,6,1,2,22,1,16,1,1,18,0,0,0,1,1,"[4, 2, 6, 'J']","[6, 'J', 2]"
4,4,14,1,1,24,1,15,1,3,18,0,0,0,1,1,"[4, 'K', 'K']","['A', 4, 'A', 9, 3]"
4,1,14,1,2,23,1,14,1,2,19,0,0,0,1,1,"['A', 3, 'Q', 9]","['A', 3, 'J', 5]"
