dealer_busts,player_busts,player_loses,draw,player_wins
21,13,49,11,40
17,11,55,9,36
28,14,50,6,44
21,17,52,5,43
25,20,54,6,40
23,15,55,4,41
24,13,52,5,43
25,11,45,12,43
23,16,52,7,41
31,7,46,5,49
22,8,51,6,43
18,11,55,11,34
22,12,53,7,40
20,17,60,9,31
25,8,46,10,44
18,12,59,7,34
20,11,58,5,37
24,12,53,7,40
23,16,60,6,34
19,17,57,6,37
22,15,52,8,40
19,10,48,11,41
21,15,55,6,39
32,21,46,5,49
19,13,45,10,45
16,13,58,5,37
24,16,50,7,43
22,14,52,8,40
29,11,41,11,48
24,17,52,6,42
22,12,59,8,33
24,10,43,10,47
17,13,60,6,34
17,17,57,11,32
27,13,45,8,47
23,10,47,10,43
18,11,52,7,41
27,13,48,4,48
25,8,47,12,41
23,13,52,7,41
21,12,57,9,34
20,12,56,1,43
16,6,56,8,36
27,15,55,7,38
25,7,49,8,43
26,9,49,5,46
23,10,48,6,46
20,8,58,7,35
23,18,52,9,39
24,15,57,3,40
25,16,53,7,40
17,14,49,4,47
18,18,51,12,37
23,6,49,8,43
23,10,52,8,40
27,19,48,6,46
21,11,50,9,41
15,12,63,10,27
25,11,56,8,36
21,8,49,9,42
24,14,52,10,38
22,6,59,8,33
18,11,54,6,40
17,15,56,7,37
24,16,59,7,34
22,14,49,9,42
23,9,55,10,35
15,10,53,5,42
23,11,47,9,44
16,15,59,7,34
31,12,46,5,49
24,9,51,6,43
26,9,56,4,40
28,17,56,3,41
27,15,52,5,43
23,8,49,6,45
23,17,54,9,37
21,12,48,11,41
25,9,47,6,47
21,13,44,9,47
21,14,55,10,35
24,11,48,8,44
27,13,56,5,39
29,8,46,11,43
17,16,60,4,36
21,16,54,4,42
20,10,48,8,44
28,10,48,10,42
22,11,50,6,44
18,15,59,5,36
26,9,43,10,47
21,12,48,8,44
26,19,55,5,40
16,20,54,9,37
25,12,54,5,41
19,13,56,6,38
30,14,50,8,42
20,15,62,5,33
24,12,47,10,43
24,11,47,10,43
30,13,54,4,42
31,7,44,8,48
23,13,53,3,44
23,15,52,8,40
22,15,55,9,36
19,9,58,7,35
19,14,60,8,32
25,14,49,8,43
26,13,44,6,50
19,15,59,4,37
22,17,54,8,38
23,12,60,6,34
21,12,58,3,39
25,15,58,5,37
17,20,56,13,31
28,13,46,6,48
31,5,44,8,48
25,7,47,4,49
25,16,55,6,39
29,16,46,10,44
24,4,48,9,43
20,18,56,6,38
35,12,46,3,51
27,10,44,11,45
28,11,47,8,45
29,12,54,3,43
22,8,49,9,42
24,10,46,9,45
26,17,55,7,38
15,15,57,8,35
18,12,47,13,40
23,8,50,12,38
19,10,48,8,44
19,12,53,13,34
25,14,56,1,43
14,16,56,12,32
26,18,51,6,43
20,8,45,9,46
25,16,55,6,39
27,8,50,5,45
21,12,58,4,38
24,11,53,6,41
21,14,48,10,42
28,6,46,6,48
20,11,61,8,31
31,14,45,9,46
30,8,43,5,52
23,11,56,7,37
26,9,51,10,39
18,13,49,8,43
19,9,47,14,39
26,15,45,8,47
21,11,55,7,38
25,14,53,5,42
26,15,53,9,38
22,4,49,11,40
21,12,55,9,36
24,12,57,5,38
24,19,62,6,32
17,11,55,13,32
18,15,51,12,37
23,13,54,5,41
22,13,55,3,42
23,13,53,10,37
36,9,49,5,46
18,8,47,13,40
22,16,51,11,38
23,11,49,16,35
22,17,55,4,41
17,13,55,10,35
19,6,47,7,46
23,12,53,11,36
21,16,54,7,39
18,9,60,8,32
26,16,57,5,38
24,9,45,11,44
23,16,60,2,38
31,8,44,9,47
22,10,55,5,40
26,8,47,10,43
19,14,51,6,43
24,12,49,6,45
25,11,46,9,45
21,11,50,6,44
26,7,43,5,52
21,9,48,11,41
24,10,50,9,41
28,7,46,11,43
21,5,48,5,47
23,20,60,8,32
23,15,53,7,40
28,6,53,6,41
15,17,64,7,29
27,7,45,11,44
34,11,47,8,45
24,11,54,6,40
22,8,48,13,39
27,13,56,4,40
25,16,51,4,45
24,7,43,16,41
27,10,44,10,46
26,5,46,7,47
32,10,46,6,48
30,12,46,7,47
19,14,60,7,33
20,13,55,11,34
20,14,51,9,40
23,10,57,5,38
23,8,52,8,40
23,11,50,8,42
22,11,50,9,41
25,9,50,10,40
20,15,59,11,30
24,15,55,8,37
17,9,52,7,41
25,7,47,8,45
19,11,46,11,43
18,18,61,7,32
18,12,55,8,37
14,16,55,13,32
29,10,50,5,45
25,17,55,6,39
23,9,52,11,37
15,17,54,13,33
20,10,51,7,42
22,8,53,6,41
27,12,50,7,43
15,14,52,12,36
22,11,49,7,44
17,17,58,5,37
27,5,45,10,45
17,8,57,8,35
28,15,53,6,41
27,11,49,6,45
18,15,58,4,38
27,8,51,7,42
22,9,52,10,38
30,9,49,7,44
18,14,57,13,30
19,11,55,8,37
32,14,45,4,51
26,15,49,7,44
23,12,53,8,39
25,12,50,8,42
23,17,52,8,40
23,11,53,9,38
31,12,43,5,52
23,16,53,5,42
26,14,54,6,40
28,12,52,4,44
24,16,54,9,37
27,8,57,5,38
27,11,48,7,45
23,11,50,8,42
30,15,50,9,41
20,16,57,6,37
24,18,49,10,41
19,13,54,12,34
19,19,56,6,38
24,12,44,6,50
23,12,58,8,34
22,11,56,6,38
16,10,55,9,36
23,14,46,7,47
23,17,58,4,38
29,14,49,7,44
26,15,53,8,39
17,16,55,9,36
21,15,56,4,40
19,13,58,5,37
20,11,55,6,39
20,11,50,10,40
29,9,51,5,44
25,10,50,9,41
27,12,50,5,45
19,18,61,7,32
18,14,57,9,34
21,11,55,9,36
27,18,51,3,46
24,12,51,7,42
30,8,41,9,50
13,18,61,10,29
18,13,50,10,40
23,13,57,6,37
27,12,48,7,45
21,14,58,1,41
26,14,50,6,44
27,12,50,7,43
24,14,52,5,43
23,20,59,6,35
26,13,50,8,42
18,14,57,10,33
15,12,59,7,34
25,17,61,5,34
21,14,60,3,37
19,8,53,12,35
28,11,54,8,38
19,11,51,12,37
26,11,56,9,35
22,14,53,9,38
23,11,48,7,45
19,10,55,8,37
25,9,54,6,40
24,11,54,6,40
21,12,56,8,36
21,14,49,12,39
20,13,54,8,38
21,12,50,7,43
31,8,43,7,50
21,16,52,8,40
23,17,58,8,34
19,13,55,5,40
21,7,53,8,39
27,6,47,3,50
21,11,51,10,39
21,10,50,7,43
25,8,55,10,35
23,9,50,6,44
18,8,53,10,37
22,14,54,8,38
18,6,58,11,31
20,16,51,8,41
26,8,50,10,40
31,12,45,9,46
25,12,52,7,41
25,13,48,7,45
31,12,41,7,52
23,17,54,4,42
26,9,50,3,47
22,13,54,9,37
18,9,53,11,36
21,11,45,10,45
24,3,50,9,41
22,17,57,5,38
23,18,61,8,31
21,9,55,9,36
21,13,55,7,38
29,13,51,4,45
25,14,54,8,38
21,12,56,6,38
21,6,56,9,35
24,15,50,8,42
27,13,48,5,47
13,15,57,10,33
22,16,52,11,37
27,13,42,10,48
18,17,59,6,35
22,17,57,7,36
27,12,47,7,46
19,15,56,7,37
25,13,60,4,36
24,11,56,8,36
27,7,49,7,44
26,4,49,8,43
31,6,51,5,44
17,14,61,8,31
28,6,50,6,44
18,14,56,7,37
27,11,47,8,45
21,12,53,12,35
20,12,57,6,37
24,18,50,9,41
17,15,58,7,35
20,11,46,16,38
29,13,48,6,46
21,16,53,6,41
18,14,55,8,37
19,17,61,7,32
20,12,56,11,33
17,18,59,8,33
19,14,53,8,39
20,8,59,6,35
24,15,56,7,37
24,13,43,10,47
25,13,57,5,38
20,14,52,6,42
23,12,48,10,42
21,14,58,2,40
26,15,61,5,34
25,10,50,2,48
21,12,51,9,40
15,17,64,5,31
23,9,51,10,39
23,11,47,8,45
23,8,52,7,41
15,11,44,11,45
24,17,55,6,39
36,10,47,7,46
22,14,49,8,43
35,13,39,6,55
25,13,45,7,48
21,16,58,4,38
24,9,47,10,43
19,13,64,4,32
23,10,49,3,48
20,8,51,8,41
26,13,50,11,39
19,16,56,5,39
25,10,49,8,43
12,15,50,12,38
24,11,54,13,33
22,10,59,8,33
20,7,65,5,30
15,12,60,7,33
14,15,56,6,38
21,16,56,5,39
25,8,48,9,43
21,9,50,4,46
29,14,53,4,43
18,13,52,9,39
25,11,54,8,38
21,11,56,5,39
28,8,54,7,39
28,11,54,4,42
17,13,61,6,33
23,10,47,9,44
26,13,51,7,42
21,9,50,9,41
23,6,44,14,42
28,14,47,5,48
21,9,56,6,38
24,12,50,14,36
22,8,52,9,39
19,10,51,14,35
28,8,45,8,47
25,15,49,10,41
22,11,49,14,37
27,17,53,5,42
24,14,54,6,40
21,13,55,4,41
26,10,51,3,46
19,9,50,8,42
29,10,50,6,44
18,13,57,8,35
17,14,62,4,34
18,14,47,11,42
25,11,53,8,39
23,9,54,7,39
27,9,40,8,52
19,12,59,7,34
25,9,48,9,43
19,10,57,3,40
21,16,57,8,35
22,14,52,12,36
22,7,48,5,47
24,15,55,6,39
24,11,46,12,42
19,10,48,6,46
26,13,49,8,43
18,13,48,9,43
27,9,55,5,40
17,19,58,6,36
30,13,51,5,44
26,12,55,6,39
22,8,49,7,44
27,7,50,8,42
34,9,38,5,57
22,10,52,8,40
17,13,55,8,37
28,12,52,7,41
23,9,48,3,49
29,8,44,10,46
18,11,57,7,36
18,9,57,5,38
18,13,49,9,42
28,16,45,8,47
18,12,49,13,38
21,14,45,9,46
12,16,67,5,28
24,15,58,8,34
19,9,52,8,40
22,6,53,8,39
21,13,52,9,39
25,17,46,6,48
21,15,55,4,41
26,8,47,9,44
22,14,51,9,40
30,12,46,6,48
18,18,56,9,35
20,11,53,9,38
24,15,55,8,37
21,12,49,4,47
24,5,48,5,47
24,18,50,12,38
17,16,56,6,38
17,13,56,11,33
22,9,50,10,40
26,13,53,5,42
23,11,53,8,39
25,15,48,8,44
21,9,55,5,40
24,15,47,7,46
13,12,57,10,33
27,7,45,10,45
19,11,54,6,40
19,7,54,6,40
23,9,52,11,37
18,15,57,4,39
22,11,51,6,43
19,6,51,9,40
20,11,54,8,38
21,19,59,5,36
20,14,57,7,36
23,11,51,9,40
20,8,50,14,36
19,16,51,7,42
22,12,57,6,37
21,19,52,9,39
17,13,59,8,33
23,9,47,8,45
16,13,58,9,33
28,7,48,9,43
29,10,50,8,42
27,12,51,8,41
14,21,58,2,40
21,10,56,8,36
20,9,54,10,36
23,10,45,11,44
14,7,55,9,36
27,14,48,8,44
25,11,51,9,40
14,12,52,11,37
17,14,54,10,36
24,10,48,8,44
21,12,53,4,43
23,13,49,5,46
22,12,59,7,34
15,9,57,9,34
15,8,49,12,39
30,15,46,9,45
16,8,52,10,38
19,14,56,10,34
24,13,49,8,43
21,10,56,8,36
23,21,61,6,33
27,14,59,2,39
21,15,52,9,39
20,15,54,8,38
17,17,63,10,27
22,7,45,7,48
21,15,56,6,38
12,12,59,8,33
21,12,52,9,39
26,9,51,9,40
26,10,52,8,40
24,15,55,2,43
28,12,50,6,44
21,10,56,5,39
18,12,55,7,38
17,13,61,8,31
29,12,52,4,44
23,16,57,8,35
19,9,56,7,37
17,9,45,11,44
33,10,37,8,55
17,11,58,6,36
20,11,55,6,39
23,13,51,10,39
17,14,54,6,40
23,10,52,5,43
20,7,50,10,40
19,16,57,8,35
16,18,59,6,35
30,12,49,5,46
22,13,55,5,40
16,10,55,6,39
27,15,57,5,38
24,13,55,6,39
22,12,59,7,34
21,14,52,7,41
24,9,52,8,40
29,13,51,5,44
20,16,54,6,40
24,23,57,7,36
26,16,48,6,46
17,15,54,8,38
32,8,42,5,53
20,11,55,8,37
23,14,58,8,34
16,11,54,8,38
16,10,47,9,44
22,7,42,8,50
25,3,42,10,48
20,11,58,9,33
20,11,56,8,36
25,13,53,6,41
24,14,56,3,41
15,21,58,11,31
25,13,52,3,45
22,8,49,7,44
24,10,48,11,41
24,15,49,8,43
27,12,53,4,43
26,15,55,4,41
25,9,46,12,42
25,13,46,10,44
21,15,52,6,42
14,14,55,8,37
22,14,51,11,38
23,10,51,15,34
19,13,55,12,33
25,19,58,4,38
27,14,49,5,46
30,11,45,9,46
23,11,49,13,38
32,9,42,12,46
30,10,41,9,50
20,15,49,16,35
28,14,49,10,41
20,13,54,9,37
17,10,54,8,38
17,13,60,8,32
26,13,55,6,39
29,8,38,10,52
30,12,47,8,45
25,12,55,5,40
28,12,49,6,45
23,16,51,7,42
25,13,48,6,46
26,14,49,6,45
23,9,55,7,38
16,14,57,6,37
20,11,54,8,38
18,16,48,12,40
18,10,53,8,39
21,16,52,9,39
20,17,49,12,39
25,7,49,8,43
18,11,57,10,33
23,13,44,12,44
23,14,56,1,43
23,12,49,4,47
20,13,56,8,36
25,15,54,8,38
20,12,51,5,44
16,13,62,6,32
20,9,52,12,36
28,11,46,12,42
27,12,53,7,40
26,12,52,8,40
20,10,48,3,49
27,16,48,8,44
18,12,55,6,39
25,10,48,3,49
23,11,50,8,42
24,9,52,7,41
25,6,45,11,44
19,16,52,6,42
21,14,50,7,43
22,15,51,7,42
25,16,47,12,41
27,14,53,6,41
29,11,43,7,50
22,8,54,7,39
21,17,53,9,38
25,9,57,5,38
24,15,52,6,42
15,14,56,8,36
28,13,52,4,44
24,8,48,12,40
21,13,57,1,42
22,9,51,6,43
23,15,46,7,47
26,8,46,6,48
25,15,57,4,39
20,14,55,14,31
28,13,48,12,40
27,18,57,5,38
22,10,50,7,43
28,9,49,5,46
18,11,54,9,37
21,9,49,10,41
20,6,50,14,36
19,10,59,5,36
24,12,51,4,45
23,12,52,8,40
23,18,57,6,37
25,11,56,5,39
17,14,56,13,31
28,12,47,7,46
24,19,54,6,40
20,15,48,8,44
21,10,63,5,32
19,10,45,10,45
20,12,53,12,35
24,11,46,8,46
32,10,49,5,46
24,9,50,8,42
20,10,60,5,35
21,21,60,9,31
22,10,51,7,42
20,10,56,7,37
19,19,64,4,32
27,8,45,7,48
20,9,62,8,30
21,12,56,7,37
24,7,56,10,34
22,16,56,5,39
29,8,41,7,52
22,16,61,3,36
24,12,51,13,36
22,18,56,5,39
22,13,55,6,39
25,14,53,10,37
16,13,54,11,35
18,8,57,8,35
16,18,61,5,34
27,14,52,6,42
24,7,46,12,42
19,15,49,12,39
23,14,51,12,37
31,11,40,11,49
31,10,47,7,46
16,7,46,9,45
29,10,52,4,44
26,10,48,8,44
17,8,49,9,42
30,13,49,5,46
20,13,50,9,41
28,14,55,3,42
26,13,46,7,47
24,12,48,7,45
21,12,53,11,36
19,12,53,10,37
31,13,45,8,47
20,7,54,9,37
25,13,51,10,39
25,12,49,6,45
20,11,49,7,44
32,13,46,2,52
28,6,45,8,47
26,9,53,5,42
24,9,46,7,47
22,6,49,11,40
25,10,55,9,36
26,15,55,7,38
18,9,49,12,39
22,11,49,8,43
28,6,46,7,47
21,13,56,9,35
26,11,54,9,37
22,13,54,7,39
28,13,39,11,50
14,13,57,9,34
22,12,54,10,36
26,12,42,10,48
31,15,47,6,47
21,13,50,15,35
20,14,52,6,42
15,13,59,9,32
29,14,50,5,45
26,11,54,3,43
20,8,55,14,31
17,12,59,7,34
26,16,56,4,40
22,16,52,7,41
31,9,48,3,49
21,12,56,8,36
14,13,57,5,38
17,15,58,5,37
22,16,51,7,42
24,12,54,8,38
23,10,51,9,40
18,14,63,3,34
16,15,58,6,36
21,14,55,7,38
17,17,58,8,34
25,13,46,7,47
19,12,51,10,39
19,11,56,5,39
22,10,42,17,41
17,14,57,9,34
19,11,52,14,34
24,10,45,10,45
24,11,49,10,41
28,8,43,12,45
20,8,56,6,38
24,12,52,5,43
31,14,45,11,44
18,13,48,7,45
18,19,61,6,33
21,15,58,7,35
22,10,58,8,34
31,10,43,5,52
20,12,48,11,41
20,13,55,10,35
29,10,52,9,39
25,14,52,8,40
14,17,55,11,34
18,15,58,9,33
25,11,55,8,37
27,15,53,6,41
19,17,58,5,37
24,14,57,4,39
19,16,63,8,29
19,13,54,9,37
19,16,55,8,37
23,12,51,11,38
25,14,46,6,48
21,13,59,7,34
18,14,61,4,35
20,23,60,5,35
22,9,48,9,43
29,13,49,6,45
12,20,61,7,32
16,6,64,5,31
22,11,53,6,41
21,15,56,6,38
22,10,44,10,46
21,12,51,5,44
16,13,56,8,36
28,5,49,6,45
19,12,50,9,41
14,15,64,7,29
27,9,51,12,37
19,9,63,8,29
27,14,47,8,45
24,11,47,6,47
26,8,48,9,43
22,15,46,8,46
23,11,48,9,43
24,13,53,6,41
24,11,53,10,37
17,8,57,9,34
21,16,54,8,38
20,9,58,6,36
24,11,57,4,39
20,6,57,11,32
17,12,53,10,37
23,16,59,3,38
29,12,47,8,45
26,12,43,8,49
22,3,58,3,39
23,10,51,6,43
18,9,49,7,44
30,9,46,7,47
27,15,49,5,46
25,12,54,9,37
25,15,57,9,34
24,15,56,7,37
26,15,48,6,46
25,10,53,5,42
17,15,57,9,34
22,15,50,10,40
18,15,55,7,38
34,12,39,10,51
26,15,49,10,41
24,11,49,7,44
22,9,54,7,39
20,17,56,6,38
17,15,63,4,33
20,18,52,7,41
28,11,50,10,40
22,8,54,6,40
22,10,49,9,42
20,13,51,9,40
23,12,50,9,41
19,9,53,6,41
23,14,51,5,44
26,14,49,8,43
28,7,49,8,43
24,17,59,4,37
25,11,51,8,41
13,14,62,9,29
22,7,51,11,38
22,12,54,7,39
25,13,47,9,44
27,11,46,8,46
29,12,51,7,42
34,9,46,7,47
23,11,46,5,49
18,15,57,5,38
26,12,48,9,43
28,7,36,15,49
20,10,51,8,41
18,15,56,6,38
26,16,53,8,39
22,13,51,9,40
23,12,54,11,35
29,5,52,5,43
22,6,53,7,40
21,13,50,5,45
23,17,57,6,37
18,18,55,8,37
30,7,47,7,46
29,11,46,10,44
20,13,55,6,39
20,14,54,3,43
25,18,55,10,35
28,6,44,7,49
22,12,50,9,41
11,14,60,6,34
19,19,63,4,33
29,9,47,5,48
16,14,54,14,32
18,14,56,9,35
24,14,54,9,37
27,10,50,5,45
17,16,60,3,37
28,10,51,10,39
17,8,59,11,30
27,7,45,8,47
28,11,50,7,43
25,16,54,2,44
18,16,55,11,34
27,12,52,7,41
28,7,52,5,43
15,15,55,7,38
16,9,60,9,31
15,9,55,11,34
21,9,51,7,42
22,14,48,10,42
17,7,50,9,41
27,12,52,4,44
27,14,51,5,44
19,12,53,7,40
19,15,62,6,32
30,6,45,7,48
27,16,52,5,43
23,13,56,7,37
23,17,51,4,45
28,9,45,4,51
23,6,52,9,39
18,14,59,8,33
26,10,51,4,45
18,9,54,8,38
20,11,46,10,44
32,6,39,10,51
31,12,45,8,47
23,10,52,7,41
22,18,57,5,38
26,16,56,4,40
24,11,54,7,39
24,13,56,3,41
28,14,45,6,49
22,18,55,7,38
21,12,55,5,40
20,16,55,6,39
26,8,46,7,47
23,16,49,7,44
33,7,44,5,51
22,14,53,12,35
23,13,54,9,37
18,11,51,9,40
17,11,56,12,32
28,11,51,9,40
22,10,49,6,45
26,14,48,9,43
24,12,56,7,37
24,11,57,7,36
22,9,48,10,42
16,16,56,8,36
28,9,46,10,44
25,10,49,11,40
21,14,58,8,34
21,10,56,9,35
20,11,55,7,38
20,12,56,9,35
25,13,57,6,37
20,17,59,5,36
24,10,48,7,45
27,16,51,5,44
23,8,46,10,44
30,10,41,10,49
23,14,58,9,33
23,15,48,14,38
23,15,49,8,43
26,12,53,7,40
22,9,50,10,40
25,15,53,8,39
21,15,57,7,36
26,16,54,8,38
22,13,54,4,42
17,16,64,7,29
23,11,54,8,38
21,19,61,3,36
24,15,53,5,42
26,10,53,3,44
28,18,47,8,45
17,18,55,13,32
29,7,52,10,38
24,11,52,8,40
18,13,60,8,32
21,8,56,8,36
25,11,48,6,46
21,8,48,6,46
20,12,53,7,40
27,9,49,7,44
10,17,62,7,31
15,12,56,10,34
25,12,55,10,35
20,8,49,9,42
27,5,47,9,44
27,7,48,11,41
21,12,59,8,33
21,14,51,7,42
24,12,42,5,53
21,11,53,11,36
20,6,42,11,47
26,11,55,6,39
16,7,54,10,36
25,10,45,6,49
31,9,41,8,51
14,16,60,6,34
13,14,56,8,36
26,17,48,9,43
20,16,59,6,35
24,6,49,5,46
22,13,55,7,38
17,12,58,8,34
29,7,45,8,47
26,7,42,13,45
23,7,55,11,34
21,16,50,10,40
21,15,56,7,37
24,10,50,7,43
25,14,53,4,43
21,13,58,6,36
30,7,44,7,49
23,5,40,11,49
23,7,48,8,44
25,15,50,4,46
23,17,50,7,43
22,11,53,5,42
16,13,59,6,35
31,14,42,7,51
28,13,57,4,39
18,14,56,8,36
28,14,48,11,41
24,17,54,4,42
23,17,52,11,37
32,11,47,6,47
22,10,52,11,37
21,11,53,7,40
16,10,58,13,29
22,5,49,10,41
21,12,52,7,41
22,19,55,9,36
23,22,53,6,41
23,10,48,10,42
21,14,50,10,40
18,14,56,9,35
18,14,65,7,28
15,16,55,10,35
24,13,49,7,44
23,12,54,9,37
20,14,57,7,36
13,21,60,7,33
24,5,48,12,40
25,9,48,5,47
25,7,55,6,39
26,13,57,3,40
25,14,46,15,39
22,14,61,3,36
31,4,42,5,53
17,21,57,11,32
26,8,51,5,44
20,13,48,7,45
21,20,50,3,47
30,11,49,6,45
30,7,50,8,42
16,13,59,8,33
27,13,55,4,41
17,9,57,6,37
23,13,53,10,37
21,18,59,7,34
21,12,49,11,40
24,11,54,6,40
32,15,48,9,43
23,15,51,8,41
24,10,47,8,45
16,12,54,12,34
20,14,52,7,41
13,17,61,6,33
36,10,44,6,50
25,16,56,9,35
26,14,47,11,42
18,5,54,9,37
19,12,55,8,37
14,13,54,10,36
19,13,53,10,37
24,9,44,8,48
19,12,58,11,31
26,17,54,7,39
34,8,42,6,52
23,14,63,4,33
22,17,57,5,38
30,11,37,5,58
24,12,44,9,47
19,15,59,10,31
19,9,45,13,42
23,17,52,8,40
21,13,57,7,36
24,10,57,6,37
24,17,48,10,42
17,10,51,12,37
24,16,56,6,38
28,16,49,7,44
24,12,44,8,48
17,10,56,9,35
26,12,45,7,48
22,13,49,8,43
31,19,54,4,42
12,10,54,7,39
28,9,49,4,47
20,9,51,9,40
22,15,53,12,35
28,12,50,10,40
23,17,49,8,43
25,7,53,7,40
21,12,54,9,37
21,10,57,9,34
30,10,49,6,45
22,7,53,10,37
21,11,55,3,42
25,16,50,7,43
15,12,54,12,34
26,10,52,7,41
23,12,58,6,36
17,10,57,11,32
24,19,60,9,31
21,13,60,6,34
19,12,52,12,36
21,17,61,5,34
27,17,52,8,40
25,12,56,4,40
22,15,46,12,42
21,15,61,4,35
18,20,58,7,35
30,13,53,3,44
22,6,51,9,40
22,10,46,8,46
20,13,53,4,43
19,10,53,12,35
12,16,63,9,28
26,9,55,8,37
24,8,52,12,36
26,14,51,9,40
24,15,53,8,39
21,9,45,8,47
19,10,47,10,43
17,17,60,7,33
18,15,66,3,31
14,7,50,10,40
25,13,60,6,34
20,17,53,7,40
21,12,53,5,42
25,10,48,9,43
24,13,50,8,42
20,10,53,8,39
25,7,48,9,43
26,18,53,8,39
18,9,56,3,41
24,9,50,6,44
26,9,49,11,40
23,11,52,6,42
24,19,54,8,38
25,16,44,13,43
18,19,60,6,34
28,11,49,5,46
29,12,51,5,44
30,12,52,3,45
20,13,47,9,44
24,14,50,10,40
22,15,47,8,45
25,11,51,1,48
24,10,54,12,34
12,11,59,7,34
24,11,52,5,43
26,5,42,8,50
25,12,42,9,49
30,9,44,9,47
29,14,48,2,50
12,15,61,10,29
26,18,43,10,47
21,11,52,10,38
24,10,52,8,40
20,15,57,5,38
22,14,53,8,39
20,17,54,11,35
30,8,42,10,48
25,11,52,5,43
20,12,58,8,34
21,10,52,11,37
25,10,53,11,36
19,10,52,9,39
23,20,53,2,45
27,12,51,3,46
25,15,52,7,41
23,17,59,6,35
23,6,50,11,39
26,16,53,6,41
24,11,50,7,43
23,14,58,4,38
17,11,55,9,36
22,14,56,6,38
22,9,54,9,37
20,13,56,11,33
22,10,56,8,36
23,16,51,5,44
29,9,47,5,48
23,9,59,7,34
28,16,45,10,45
22,11,54,9,37
24,11,51,8,41
19,13,53,7,40
26,16,49,12,39
29,10,54,8,38
20,14,54,12,34
25,6,52,6,42
25,17,48,9,43
29,11,45,7,48
20,11,48,13,39
28,13,53,7,40
25,9,58,7,35
21,12,57,6,37
26,10,50,3,47
22,12,47,11,42
25,8,47,6,47
21,16,61,6,33
27,16,52,7,41
19,19,57,7,36
23,14,49,9,42
20,11,49,12,39
20,14,47,8,45
26,15,53,6,41
18,18,56,8,36
19,13,54,12,34
24,7,48,12,40
25,18,54,6,40
27,13,44,12,44
20,11,51,10,39
27,13,52,4,44
24,8,54,4,42
25,9,38,6,56
22,10,54,8,38
24,8,56,4,40
18,16,58,12,30
20,11,55,6,39
20,20,57,13,30
23,19,55,6,39
21,13,58,4,38
23,13,51,7,42
26,11,52,6,42
20,8,46,13,41
19,18,53,5,42
22,10,44,8,48
18,14,47,8,45
30,7,45,4,51
16,18,55,9,36
19,15,62,5,33
30,8,47,8,45
21,12,55,5,40
17,11,49,9,42
25,10,48,7,45
23,10,52,7,41
25,16,50,6,44
31,5,47,10,43
20,9,52,9,39
24,10,53,6,41
28,11,52,4,44
22,19,49,11,40
24,6,46,12,42
23,16,53,8,39
20,13,56,5,39
13,20,66,8,26
24,16,56,7,37
22,10,56,7,37
22,7,47,10,43
25,19,55,4,41
29,11,48,10,42
21,15,51,5,44
19,9,52,4,44
24,10,59,4,37
33,9,46,10,44
27,15,53,7,40
25,15,57,5,38
26,19,52,12,36
24,6,43,13,44
35,11,45,8,47
22,6,43,7,50
25,8,42,9,49
21,11,46,7,47
22,11,55,9,36
21,11,56,7,37
18,18,53,4,43
27,7,46,8,46
23,13,56,9,35
21,17,53,6,41
15,10,62,4,34
26,11,45,14,41
24,9,48,9,43
21,13,44,9,47
31,8,52,7,41
23,13,61,8,31
21,19,58,13,29
26,8,48,11,41
21,17,62,1,37
26,5,47,10,43
22,8,42,9,49
24,11,49,9,42
27,9,51,1,48
30,17,51,8,41
31,7,51,3,46
20,12,50,11,39
27,10,51,6,43
27,15,50,7,43
24,12,53,7,40
14,9,57,7,36
24,13,50,9,41
21,14,51,8,41
22,12,51,7,42
19,12,53,6,41
21,8,56,3,41
27,14,49,5,46
26,14,46,12,42
22,14,45,11,44
26,11,43,12,45
20,14,51,7,42
19,7,56,6,38
22,12,43,12,45
19,3,45,9,46
20,13,50,10,40
35,9,47,6,47
17,7,53,15,32
24,12,58,6,36
21,11,48,9,43
28,12,50,7,43
22,8,56,5,39
23,14,57,4,39
24,16,55,6,39
19,14,52,7,41
25,12,54,5,41
24,11,54,5,41
31,8,40,8,52
20,14,52,6,42
30,14,48,10,42
26,11,49,10,41
25,15,54,9,37
24,9,43,9,48
21,13,54,7,39
25,11,45,15,40
17,14,63,3,34
17,14,57,4,39
27,19,51,4,45
19,18,60,9,31
26,14,56,5,39
18,14,56,4,40
16,16,51,12,37
25,13,53,4,43
25,13,50,9,41
24,18,51,11,38
20,6,54,6,40
21,11,49,10,41
21,11,54,5,41
24,13,52,9,39
21,11,51,10,39
22,17,61,4,35
19,19,60,6,34
17,10,62,9,29
19,12,57,6,37
20,15,51,11,38
21,6,55,6,39
19,11,51,10,39
22,11,54,14,32
22,10,47,9,44
19,17,60,7,33
22,11,56,7,37
23,9,46,11,43
26,11,40,11,49
23,9,56,8,36
30,13,42,7,51
31,10,49,6,45
24,14,51,10,39
18,10,46,11,43
16,14,51,9,40
20,13,53,8,39
25,6,47,7,46
22,13,55,9,36
34,6,44,4,52
19,10,51,6,43
28,10,51,5,44
25,14,56,5,39
20,12,53,7,40
23,12,54,8,38
16,13,59,9,32
29,11,41,9,50
23,15,54,7,39
21,11,54,7,39
23,13,53,7,40
20,11,55,7,38
26,17,48,8,44
27,14,48,5,47
23,11,53,7,40
29,13,52,7,41
23,11,50,8,42
27,14,49,10,41
